coding	meaning	node_id	parent_id	selectable
A971	A97.1 Dengue with warning signs	7400	7380	Y
A972	A97.2 Severe Dengue	7410	7380	Y
A979	A97.9 Dengue,  unspecified	7420	7380	Y
A98	A98 Other viral haemorrhagic fevers, not elsewhere classified	7430	320	N
A980	A98.0 Crimean-Congo haemorrhagic fever	7440	7430	Y
A981	A98.1 Omsk haemorrhagic fever	7450	7430	Y
A982	A98.2 Kyasanur Forest disease	7460	7430	Y
A983	A98.3 Marburg virus disease	7470	7430	Y
A984	A98.4 Ebola virus disease	7480	7430	Y
A985	A98.5 Haemorrhagic fever with renal syndrome	7490	7430	Y
A988	A98.8 Other specified viral haemorrhagic fevers	7500	7430	Y
A99	A99 Unspecified viral haemorrhagic fever	7510	320	Y
B00	B00 Herpesviral [herpes simplex] infections	7520	330	N
B000	B00.0 Eczema herpeticum	7530	7520	Y
B001	B00.1 Herpesviral vesicular dermatitis	7540	7520	Y
B002	B00.2 Herpesviral gingivostomatitis and pharyngotonsillitis	7550	7520	Y
B003	B00.3 Herpesviral meningitis	7560	7520	Y
B004	B00.4 Herpesviral encephalitis	7570	7520	Y
B005	B00.5 Herpesviral ocular disease	7580	7520	Y
B007	B00.7 Disseminated herpesviral disease	7590	7520	Y
B008	B00.8 Other forms of herpesviral infection	7600	7520	Y
B009	B00.9 Herpesviral infection, unspecified	7610	7520	Y
B01	B01 Varicella [chickenpox]	7620	330	N
B010	B01.0 Varicella meningitis	7630	7620	Y
B011	B01.1 Varicella encephalitis	7640	7620	Y
B012	B01.2 Varicella pneumonia	7650	7620	Y
B018	B01.8 Varicella with other complications	7660	7620	Y
B019	B01.9 Varicella without complications	7670	7620	Y
B02	B02 Zoster [herpes zoster]	7680	330	N
B020	B02.0 Zoster encephalitis	7690	7680	Y
B021	B02.1 Zoster meningitis	7700	7680	Y
B022	B02.2 Zoster with other nervous system involvement	7710	7680	Y
B023	B02.3 Zoster ocular disease	7720	7680	Y
B027	B02.7 Disseminated zoster	7730	7680	Y
B028	B02.8 Zoster with other complications	7740	7680	Y
B029	B02.9 Zoster without complication	7750	7680	Y
B03	B03 Smallpox	7760	330	Y
B04	B04 Monkeypox	7770	330	Y
B05	B05 Measles	7780	330	N
B050	B05.0 Measles complicated by encephalitis	7790	7780	Y
B051	B05.1 Measles complicated by meningitis	7800	7780	Y
B052	B05.2 Measles complicated by pneumonia	7810	7780	Y
B053	B05.3 Measles complicated by otitis media	7820	7780	Y
B054	B05.4 Measles with intestinal complications	7830	7780	Y
B058	B05.8 Measles with other complications	7840	7780	Y
B059	B05.9 Measles without complication	7850	7780	Y
B06	B06 Rubella [German measles]	7860	330	N
B060	B06.0 Rubella with neurological complications	7870	7860	Y
B068	B06.8 Rubella with other complications	7880	7860	Y
B069	B06.9 Rubella without complication	7890	7860	Y
B07	B07 Viral warts	7900	330	Y
B08	B08 Other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified	7910	330	N
B080	B08.0 Other orthopoxvirus infections	7920	7910	Y
B081	B08.1 Molluscum contagiosum	7930	7910	Y
B082	B08.2 Exanthema subitum [sixth disease]	7940	7910	Y
B083	B08.3 Erythema infectiosum [fifth disease]	7950	7910	Y
B084	B08.4 Enteroviral vesicular stomatitis with exanthem	7960	7910	Y
B085	B08.5 Enteroviral vesicular pharyngitis	7970	7910	Y
B088	B08.8 Other specified viral infections characterised by skin and mucous membrane lesions	7980	7910	Y
B09	B09 Unspecified viral infection characterised by skin and mucous membrane lesions	7990	330	Y
B15	B15 Acute hepatitis A	8000	340	N
B150	B15.0 Hepatitis A with hepatic coma	8010	8000	Y
B159	B15.9 Hepatitis A without hepatic coma	8020	8000	Y
B16	B16 Acute hepatitis B	8030	340	N
B160	B16.0 Acute hepatitis B with delta-agent (coinfection) with hepatic coma	8040	8030	Y
B161	B16.1 Acute hepatitis B with delta-agent (coinfection) without hepatic coma	8050	8030	Y
B162	B16.2 Acute hepatitis B without delta-agent with hepatic coma	8060	8030	Y
B169	B16.9 Acute hepatitis B without delta-agent and without hepatic coma	8070	8030	Y
B17	B17 Other acute viral hepatitis	8080	340	N
B170	B17.0 Acute delta-(super) infection of hepatitis B carrier	8090	8080	Y
B171	B17.1 Acute hepatitis C	8100	8080	Y
B172	B17.2 Acute hepatitis E	8110	8080	Y
B178	B17.8 Other specified acute viral hepatitis	8120	8080	Y
B179	B17.9 Acute viral hepatitis, unspecified	8130	8080	Y
B18	B18 Chronic viral hepatitis	8140	340	N
B180	B18.0 Chronic viral hepatitis B with delta-agent	8150	8140	Y
B181	B18.1 Chronic viral hepatitis B without delta-agent	8160	8140	Y
B182	B18.2 Chronic viral hepatitis C	8170	8140	Y
B188	B18.8 Other chronic viral hepatitis	8180	8140	Y
B189	B18.9 Chronic viral hepatitis, unspecified	8190	8140	Y
B19	B19 Unspecified viral hepatitis	8200	340	N
B190	B19.0 Unspecified viral hepatitis with coma	8210	8200	Y
B199	B19.9 Unspecified viral hepatitis without coma	8220	8200	Y
B20	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases	8230	350	N
B200	B20.0 HIV disease resulting in mycobacterial infection	8240	8230	Y
B201	B20.1 HIV disease resulting in other bacterial infections	8250	8230	Y
B202	B20.2 HIV disease resulting in cytomegaloviral disease	8260	8230	Y
B203	B20.3 HIV disease resulting in other viral infections	8270	8230	Y
B204	B20.4 HIV disease resulting in candidiasis	8280	8230	Y
B205	B20.5 HIV disease resulting in other mycoses	8290	8230	Y
B206	B20.6 HIV disease resulting in Pneumocystis carinii pneumonia	8300	8230	Y
B207	B20.7 HIV disease resulting in multiple infections	8310	8230	Y
B208	B20.8 HIV disease resulting in other infectious and parasitic diseases	8320	8230	Y
B209	B20.9 HIV disease resulting in unspecified infectious or parasitic disease	8330	8230	Y
B21	B21 Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms	8340	350	N
B210	B21.0 HIV disease resulting in Kaposi's sarcoma	8350	8340	Y
B211	B21.1 HIV disease resulting in Burkitt's lymphoma	8360	8340	Y
B212	B21.2 HIV disease resulting in other types of non-Hodgkin's lymphoma	8370	8340	Y
B213	B21.3 HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue	8380	8340	Y
B217	B21.7 HIV disease resulting in multiple malignant neoplasms	8390	8340	Y
B218	B21.8 HIV disease resulting in other malignant neoplasms	8400	8340	Y
B219	B21.9 HIV disease resulting in unspecified malignant neoplasm	8410	8340	Y
B22	B22 Human immunodeficiency virus [HIV] disease resulting in other specified diseases	8420	350	N
B220	B22.0 HIV disease resulting in encephalopathy	8430	8420	Y
B221	B22.1 HIV disease resulting in lymphoid interstitial pneumonitis	8440	8420	Y
B222	B22.2 HIV disease resulting in wasting syndrome	8450	8420	Y
B227	B22.7 HIV disease resulting in multiple diseases classified elsewhere	8460	8420	Y
B23	B23 Human immunodeficiency virus [HIV] disease resulting in other conditions	8470	350	N
B230	B23.0 Acute HIV infection syndrome	8480	8470	Y
B231	B23.1 HIV disease resulting in (persistent) generalised lymphadenopathy	8490	8470	Y
B232	B23.2 HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified	8500	8470	Y
B238	B23.8 HIV disease resulting in other specified conditions	8510	8470	Y
B24	B24 Unspecified human immunodeficiency virus [HIV] disease	8520	350	Y
B25	B25 Cytomegaloviral disease	8530	360	N
B250	B25.0 Cytomegaloviral pneumonitis	8540	8530	Y
B251	B25.1 Cytomegaloviral hepatitis	8550	8530	Y
B252	B25.2 Cytomegaloviral pancreatitis	8560	8530	Y
B258	B25.8 Other cytomegaloviral diseases	8570	8530	Y
B259	B25.9 Cytomegaloviral disease, unspecified	8580	8530	Y
B26	B26 Mumps	8590	360	N
B260	B26.0 Mumps orchitis	8600	8590	Y
B261	B26.1 Mumps meningitis	8610	8590	Y
B262	B26.2 Mumps encephalitis	8620	8590	Y
B263	B26.3 Mumps pancreatitis	8630	8590	Y
B268	B26.8 Mumps with other complications	8640	8590	Y
B269	B26.9 Mumps without complication	8650	8590	Y
B27	B27 Infectious mononucleosis	8660	360	N
B270	B27.0 Gammaherpesviral mononucleosis	8670	8660	Y
B271	B27.1 Cytomegaloviral mononucleosis	8680	8660	Y
B278	B27.8 Other infectious mononucleosis	8690	8660	Y
B279	B27.9 Infectious mononucleosis, unspecified	8700	8660	Y
B30	B30 Viral conjunctivitis	8710	360	N
B300	B30.0 Keratoconjunctivitis due to adenovirus	8720	8710	Y
B301	B30.1 Conjunctivitis due to adenovirus	8730	8710	Y
B302	B30.2 Viral pharyngoconjunctivitis	8740	8710	Y
B303	B30.3 Acute epidemic haemorrhagic conjunctivitis (enteroviral)	8750	8710	Y
B308	B30.8 Other viral conjunctivitis	8760	8710	Y
B309	B30.9 Viral conjunctivitis, unspecified	8770	8710	Y
B33	B33 Other viral diseases, not elsewhere classified	8780	360	N
B330	B33.0 Epidemic myalgia	8790	8780	Y
B331	B33.1 Ross River disease	8800	8780	Y
B332	B33.2 Viral carditis	8810	8780	Y
B333	B33.3 Retrovirus infections, not elsewhere classified	8820	8780	Y
B334	B33.4 Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS]	8830	8780	Y
B338	B33.8 Other specified viral diseases	8840	8780	Y
B34	B34 Viral infection of unspecified site	8850	360	N
B340	B34.0 Adenovirus infection, unspecified	8860	8850	Y
B341	B34.1 Enterovirus infection, unspecified	8870	8850	Y
B342	B34.2 Coronavirus infection, unspecified	8880	8850	Y
B343	B34.3 Parvovirus infection, unspecified	8890	8850	Y
B344	B34.4 Papovirus infection, unspecified	8900	8850	Y
B348	B34.8 Other viral infections of unspecified site	8910	8850	Y
B349	B34.9 Viral infection, unspecified	8920	8850	Y
B35	B35 Dermatophytosis	8930	370	N
B350	B35.0 Tinea barbae and tinea capitis	8940	8930	Y
B351	B35.1 Tinea unguium	8950	8930	Y
B352	B35.2 Tinea manuum	8960	8930	Y
B353	B35.3 Tinea pedis	8970	8930	Y
B354	B35.4 Tinea corporis	8980	8930	Y
B355	B35.5 Tinea imbricata	8990	8930	Y
B356	B35.6 Tinea cruris	9000	8930	Y
B358	B35.8 Other dermatophytoses	9010	8930	Y
B359	B35.9 Dermatophytosis, unspecified	9020	8930	Y
B36	B36 Other superficial mycoses	9030	370	N
B360	B36.0 Pityriasis versicolor	9040	9030	Y
B361	B36.1 Tinea nigra	9050	9030	Y
B362	B36.2 White piedra	9060	9030	Y
B363	B36.3 Black piedra	9070	9030	Y
B368	B36.8 Other specified superficial mycoses	9080	9030	Y
B369	B36.9 Superficial mycosis, unspecified	9090	9030	Y
B37	B37 Candidiasis	9100	370	N
B370	B37.0 Candidal stomatitis	9110	9100	Y
B371	B37.1 Pulmonary candidiasis	9120	9100	Y
B372	B37.2 Candidiasis of skin and nail	9130	9100	Y
B373	B37.3 Candidiasis of vulva and vagina	9140	9100	Y
B374	B37.4 Candidiasis of other urogenital sites	9150	9100	Y
B375	B37.5 Candidal meningitis	9160	9100	Y
B376	B37.6 Candidal endocarditis	9170	9100	Y
B377	B37.7 Candidal septicaemia	9180	9100	Y
B378	B37.8 Candidiasis of other sites	9190	9100	Y
B379	B37.9 Candidiasis, unspecified	9200	9100	Y
B38	B38 Coccidioidomycosis	9210	370	N
B380	B38.0 Acute pulmonary coccidioidomycosis	9220	9210	Y
B381	B38.1 Chronic pulmonary coccidioidomycosis	9230	9210	Y
B382	B38.2 Pulmonary coccidioidomycosis, unspecified	9240	9210	Y
B383	B38.3 Cutaneous coccidioidomycosis	9250	9210	Y
B384	B38.4 Coccidioidomycosis meningitis	9260	9210	Y
B387	B38.7 Disseminated coccidioidomycosis	9270	9210	Y
B388	B38.8 Other forms of coccidioidomycosis	9280	9210	Y
B389	B38.9 Coccidioidomycosis, unspecified	9290	9210	Y
B39	B39 Histoplasmosis	9300	370	N
B390	B39.0 Acute pulmonary histoplasmosis capsulati	9310	9300	Y
B391	B39.1 Chronic pulmonary histoplasmosis capsulati	9320	9300	Y
B392	B39.2 Pulmonary histoplasmosis capsulati, unspecified	9330	9300	Y
B393	B39.3 Disseminated histoplasmosis capsulati	9340	9300	Y
B394	B39.4 Histoplasmosis capsulati, unspecified	9350	9300	Y
B395	B39.5 Histoplasmosis duboisii	9360	9300	Y
B399	B39.9 Histoplasmosis, unspecified	9370	9300	Y
B40	B40 Blastomycosis	9380	370	N
B400	B40.0 Acute pulmonary blastomycosis	9390	9380	Y
B401	B40.1 Chronic pulmonary blastomycosis	9400	9380	Y
B402	B40.2 Pulmonary blastomycosis, unspecified	9410	9380	Y
B403	B40.3 Cutaneous blastomycosis	9420	9380	Y
B407	B40.7 Disseminated blastomycosis	9430	9380	Y
B408	B40.8 Other forms of blastomycosis	9440	9380	Y
B409	B40.9 Blastomycosis, unspecified	9450	9380	Y
B41	B41 Paracoccidioidomycosis	9460	370	N
B410	B41.0 Pulmonary paracoccidioidomycosis	9470	9460	Y
B417	B41.7 Disseminated paracoccidioidomycosis	9480	9460	Y
B418	B41.8 Other forms of paracoccidioidomycosis	9490	9460	Y
B419	B41.9 Paracoccidioidomycosis, unspecified	9500	9460	Y
B42	B42 Sporotrichosis	9510	370	N
B420	B42.0 Pulmonary sporotrichosis	9520	9510	Y
B421	B42.1 Lymphocutaneous sporotrichosis	9530	9510	Y
B427	B42.7 Disseminated sporotrichosis	9540	9510	Y
B428	B42.8 Other forms of sporotrichosis	9550	9510	Y
B429	B42.9 Sporotrichosis, unspecified	9560	9510	Y
B43	B43 Chromomycosis and phaeomycotic abscess	9570	370	N
B430	B43.0 Cutaneous chromomycosis	9580	9570	Y
B431	B43.1 Phaeomycotic brain abscess	9590	9570	Y
B432	B43.2 Subcutaneous phaeomycotic abscess and cyst	9600	9570	Y
B438	B43.8 Other forms of chromomycosis	9610	9570	Y
B439	B43.9 Chromomycosis, unspecified	9620	9570	Y
B44	B44 Aspergillosis	9630	370	N
B440	B44.0 Invasive pulmonary aspergillosis	9640	9630	Y
B441	B44.1 Other pulmonary aspergillosis	9650	9630	Y
B442	B44.2 Tonsillar aspergillosis	9660	9630	Y
B447	B44.7 Disseminated aspergillosis	9670	9630	Y
B448	B44.8 Other forms of aspergillosis	9680	9630	Y
B449	B44.9 Aspergillosis, unspecified	9690	9630	Y
B45	B45 Cryptococcosis	9700	370	N
B450	B45.0 Pulmonary cryptococcosis	9710	9700	Y
B451	B45.1 Cerebral cryptococcosis	9720	9700	Y
B452	B45.2 Cutaneous cryptococcosis	9730	9700	Y
B453	B45.3 Osseous cryptococcosis	9740	9700	Y
B457	B45.7 Disseminated cryptococcosis	9750	9700	Y
B458	B45.8 Other forms of cryptococcosis	9760	9700	Y
B459	B45.9 Cryptococcosis, unspecified	9770	9700	Y
B46	B46 Zygomycosis	9780	370	N
B460	B46.0 Pulmonary mucormycosis	9790	9780	Y
B461	B46.1 Rhinocerebral mucormycosis	9800	9780	Y
B462	B46.2 Gastro-intestinal mucormycosis	9810	9780	Y
B463	B46.3 Cutaneous mucormycosis	9820	9780	Y
B464	B46.4 Disseminated mucormycosis	9830	9780	Y
B465	B46.5 Mucormycosis, unspecified	9840	9780	Y
B468	B46.8 Other zygomycoses	9850	9780	Y
B469	B46.9 Zygomycosis, unspecified	9860	9780	Y
B47	B47 Mycetoma	9870	370	N
B470	B47.0 Eumycetoma	9880	9870	Y
B471	B47.1 Actinomycetoma	9890	9870	Y
B479	B47.9 Mycetoma, unspecified	9900	9870	Y
B48	B48 Other mycoses, not elsewhere classified	9910	370	N
B480	B48.0 Lobomycosis	9920	9910	Y
B481	B48.1 Rhinosporidiosis	9930	9910	Y
B482	B48.2 Allescheriasis	9940	9910	Y
B483	B48.3 Geotrichosis	9950	9910	Y
B484	B48.4 Penicillosis	9960	9910	Y
B487	B48.7 Opportunistic mycoses	9970	9910	Y
B488	B48.8 Other specified mycoses	9980	9910	Y
B49	B49 Unspecified mycosis	9990	370	Y
B50	B50 Plasmodium falciparum malaria	10000	380	N
B500	B50.0 Plasmodium falciparum malaria with cerebral complications	10010	10000	Y
B508	B50.8 Other severe and complicated Plasmodium falciparum malaria	10020	10000	Y
B509	B50.9 Plasmodium falciparum malaria, unspecified	10030	10000	Y
B51	B51 Plasmodium vivax malaria	10040	380	N
B510	B51.0 Plasmodium vivax malaria with rupture of spleen	10050	10040	Y
B518	B51.8 Plasmodium vivax malaria with other complications	10060	10040	Y
B519	B51.9 Plasmodium vivax malaria without complication	10070	10040	Y
B52	B52 Plasmodium malariae malaria	10080	380	N
B520	B52.0 Plasmodium malariae malaria with nephropathy	10090	10080	Y
B528	B52.8 Plasmodium malariae malaria with other complications	10100	10080	Y
B529	B52.9 Plasmodium malariae malaria without complication	10110	10080	Y
B53	B53 Other parasitologically confirmed malaria	10120	380	N
B530	B53.0 Plasmodium ovale malaria	10130	10120	Y
B531	B53.1 Malaria due to simian plasmodia	10140	10120	Y
B538	B53.8 Other parasitologically confirmed malaria, not elsewhere classified	10150	10120	Y
B54	B54 Unspecified malaria	10160	380	Y
B55	B55 Leishmaniasis	10170	380	N
B550	B55.0 Visceral leishmaniasis	10180	10170	Y
B551	B55.1 Cutaneous leishmaniasis	10190	10170	Y
B552	B55.2 Mucocutaneous leishmaniasis	10200	10170	Y
B559	B55.9 Leishmaniasis, unspecified	10210	10170	Y
B56	B56 African trypanosomiasis	10220	380	N
B560	B56.0 Gambiense trypanosomiasis	10230	10220	Y
B561	B56.1 Rhodesiense trypanosomiasis	10240	10220	Y
B569	B56.9 African trypanosomiasis, unspecified	10250	10220	Y
B57	B57 Chagas' disease	10260	380	N
B570	B57.0 Acute Chagas' disease with heart involvement	10270	10260	Y
B571	B57.1 Acute Chagas' disease without heart involvement	10280	10260	Y
B572	B57.2 Chagas' disease (chronic) with heart involvement	10290	10260	Y
B573	B57.3 Chagas' disease (chronic) with digestive system involvement	10300	10260	Y
B574	B57.4 Chagas' disease (chronic) with nervous system involvement	10310	10260	Y
B575	B57.5 Chagas' disease (chronic) with other organ involvement	10320	10260	Y
B58	B58 Toxoplasmosis	10330	380	N
B580	B58.0 Toxoplasma oculopathy	10340	10330	Y
B581	B58.1 Toxoplasma hepatitis	10350	10330	Y
B582	B58.2 Toxoplasma meningoencephalitis	10360	10330	Y
B583	B58.3 Pulmonary toxoplasmosis	10370	10330	Y
B588	B58.8 Toxoplasmosis with other organ involvement	10380	10330	Y
B589	B58.9 Toxoplasmosis, unspecified	10390	10330	Y
B59	B59 Pneumocystosis	10400	380	Y
B60	B60 Other protozoal diseases, not elsewhere classified	10410	380	N
B600	B60.0 Babesiosis	10420	10410	Y
B601	B60.1 Acanthamoebiasis	10430	10410	Y
B602	B60.2 Negleriasis	10440	10410	Y
B608	B60.8 Other specified protozoal diseases	10450	10410	Y
B64	B64 Unspecified protozoal disease	10460	380	Y
B65	B65 Schistosomiasis [bilharziasis]	10470	390	N
B650	B65.0 Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis]	10480	10470	Y
B651	B65.1 Schistosomiasis due to Schistosoma Mansoni [intestinal schistosomiasis]	10490	10470	Y
B652	B65.2 Schistosomiasis due to Schistosoma japonicum	10500	10470	Y
B653	B65.3 Cercarial dermatitis	10510	10470	Y
B658	B65.8 Other schistosomiases	10520	10470	Y
B659	B65.9 Schistosomiasis, unspecified	10530	10470	Y
B66	B66 Other fluke infections	10540	390	N
B660	B66.0 Opisthorchiasis	10550	10540	Y
B661	B66.1 Clonorchiasis	10560	10540	Y
B662	B66.2 Dicroceliasis	10570	10540	Y
B663	B66.3 Fascioliasis	10580	10540	Y
B664	B66.4 Paragonimiasis	10590	10540	Y
B665	B66.5 Fasciolopsiasis	10600	10540	Y
B668	B66.8 Other specified fluke infections	10610	10540	Y
B669	B66.9 Fluke infection, unspecified	10620	10540	Y
B67	B67 Echinococcosis	10630	390	N
B670	B67.0 Echinococcus granulosus infection of liver	10640	10630	Y
B671	B67.1 Echinococcus granulosus infection of lung	10650	10630	Y
B672	B67.2 Echinococcus granulosus infection of bone	10660	10630	Y
B673	B67.3 Echinococcus granulosus infection, other and multiple sites	10670	10630	Y
B674	B67.4 Echinococcus granulosus infection, unspecified	10680	10630	Y
B675	B67.5 Echinococcus multilocularis infection of liver	10690	10630	Y
B676	B67.6 Echinococcus multilocularis infection, other and multiple sites	10700	10630	Y
B677	B67.7 Echinococcus multilocularis infection, unspecified	10710	10630	Y
B678	B67.8 Echinococcosis, unspecified, of liver	10720	10630	Y
B679	B67.9 Echinococcosis, other and unspecified	10730	10630	Y
B68	B68 Taeniasis	10740	390	N
B680	B68.0 Taenia solium taeniasis	10750	10740	Y
B681	B68.1 Taenia saginata taeniasis	10760	10740	Y
B689	B68.9 Taeniasis, unspecified	10770	10740	Y
B69	B69 Cysticercosis	10780	390	N
B690	B69.0 Cysticercosis of central nervous system	10790	10780	Y
B691	B69.1 Cysticercosis of eye	10800	10780	Y
B698	B69.8 Cysticercosis of other sites	10810	10780	Y
B699	B69.9 Cysticercosis, unspecified	10820	10780	Y
B70	B70 Diphyllobothriasis and sparganosis	10830	390	N
B700	B70.0 Diphyllobothriasis	10840	10830	Y
B701	B70.1 Sparganosis	10850	10830	Y
B71	B71 Other cestode infections	10860	390	N
B710	B71.0 Hymenolepiasis	10870	10860	Y
B711	B71.1 Dipylidiasis	10880	10860	Y
B718	B71.8 Other specified cestode infections	10890	10860	Y
B719	B71.9 Cestode infection, unspecified	10900	10860	Y
B72	B72 Dracunculiasis	10910	390	Y
B73	B73 Onchocerciasis	10920	390	Y
B74	B74 Filariasis	10930	390	N
B740	B74.0 Filariasis due to Wuchereria bancrofti	10940	10930	Y
B741	B74.1 Filariasis due to Brugia malayi	10950	10930	Y
B742	B74.2 Filariasis due to Brugia timori	10960	10930	Y
